geneSPN23F_RS11640,gene-SPN23F_RS11640,gene-SPN23F_RS11640,0_0_9477,1_0_9470,2_0_9472,3_0_9475,4_0_9474,5_0_9540,6_0_9499,7_0_9476,8_0_9493,9_0_9457,10_0_9467,11_0_9498,12_0_9491,13_0_9447,14_0_9477,15_0_9493,16_0_9508,17_0_9497,18_0_9510,19_0_9496,20_0_9493,21_0_9475,22_0_9500,23_0_9475,24_0_9524,25_0_9477,26_0_9452,27_0_9489,28_0_9465,29_0_9456,30_0_9467,31_0_9484,32_0_9488,33_0_9507,34_0_9481,35_0_9539,36_0_9585,37_0_9575,38_0_9576,39_0_9564,40_0_9563,41_0_9573,42_0_9550,43_0_9594,44_0_9497,45_0_9579,46_0_9581,47_0_9544,48_0_9514,49_0_9518,50_0_9529,51_0_9511,52_0_9517,53_0_9515,54_0_9542,55_0_9458,56_0_9569,57_0_9555,58_0_9522,59_0_9539,60_0_9502,61_0_9489,62_0_9489,63_0_9489,64_0_9473,65_0_9525,66_0_9441,67_0_9538,68_0_9537,69_0_9548,70_0_9539,71_0_9542,72_0_9515,73_0_9497,74_0_9508,75_0_9509,76_0_9483,77_0_9484,78_0_9484,79_0_9482,80_0_9469,81_0_9505,82_0_9485,83_0_9490,84_0_9489,85_0_9490,86_0_9552,87_0_9527,88_0_9502,89_0_9466,90_0_9514,91_0_9500,92_0_9486,93_0_9497,94_0_9498,95_0_9509,96_0_9499,97_0_9499,98_0_9412,99_0_9481
geneSPN23F_RS05460,gene-SPN23F_RS05460,gene-SPN23F_RS05460,0_0_10288,1_0_10277,2_0_10280,3_0_10283,4_0_10282,5_0_10346,6_0_10309,7_0_10285,8_0_10306,9_0_10268,10_0_10279,11_0_10313,12_0_10302,13_0_10254,14_0_10289,15_0_10307,16_0_10320,17_0_10305,18_0_10323,19_0_10311,20_0_10306,21_0_10289,22_0_10316,23_0_10289,24_0_10334,25_0_10287,26_0_10254,27_0_10299,28_0_10269,29_0_10259,30_0_10276,31_0_10286,32_0_10293,33_0_10324,34_0_10288,35_0_10349,36_0_10397,37_0_10391,38_0_10391,39_0_10379,40_0_10380,41_0_10395,42_0_10364,43_0_10419,44_0_10309,45_0_10397,46_0_10399,47_0_10354,48_0_10323,49_0_10325,50_0_10336,51_0_10320,52_0_10322,53_0_10327,54_0_10351,55_0_10263,56_0_10382,57_0_10362,58_0_10332,59_0_10349,60_0_10308,61_0_10304,62_0_10306,63_0_10305,64_0_10283,65_0_10344,66_0_10249,67_0_10357,68_0_10356,69_0_10368,70_0_10356,71_0_10360,72_0_10329,73_0_10314,74_0_10323,75_0_10324,76_0_10292,77_0_10297,78_0_10295,79_0_10293,80_0_10279,81_0_10318,82_0_10296,83_0_10302,84_0_10300,85_0_10301,86_0_10364,87_0_10341,88_0_10312,89_0_10273,90_0_10323,91_0_10311,92_0_10293,93_0_10306,94_0_10307,95_0_10314,96_0_10307,97_0_10307,98_0_10224,99_0_10290
geneSPN23F_RS08630,gene-SPN23F_RS08630,gene-SPN23F_RS08630,0_0_10327,1_0_10316,2_0_10320,3_0_10322,4_0_10321,5_0_10385,6_0_10347,7_0_10324,8_0_10345,9_0_10307,10_0_10318,11_0_10352,12_0_10341,13_0_10293,14_0_10328,15_0_10347,16_0_10359,17_0_10345,18_0_10363,19_0_10350,20_0_10345,21_0_10328,22_0_10355,23_0_10328,24_0_10371,25_0_10326,26_0_10292,27_0_10340,28_0_10308,29_0_10298,30_0_10315,31_0_10325,32_0_10332,33_0_10363,34_0_10327,35_0_10388,36_0_10436,37_0_10430,38_0_10430,39_0_10417,40_0_10419,41_0_10433,42_0_10402,43_0_10458,44_0_10348,45_0_10436,46_0_10438,47_0_10393,48_0_10363,49_0_10365,50_0_10375,51_0_10359,52_0_10360,53_0_10366,54_0_10390,55_0_10303,56_0_10421,57_0_10400,58_0_10371,59_0_10388,60_0_10345,61_0_10342,62_0_10344,63_0_10343,64_0_10322,65_0_10382,66_0_10289,67_0_10396,68_0_10395,69_0_10406,70_0_10395,71_0_10398,72_0_10367,73_0_10352,74_0_10361,75_0_10362,76_0_10329,77_0_10335,78_0_10334,79_0_10331,80_0_10317,81_0_10356,82_0_10335,83_0_10341,84_0_10339,85_0_10340,86_0_10405,87_0_10378,88_0_10349,89_0_10311,90_0_10361,91_0_10349,92_0_10331,93_0_10344,94_0_10345,95_0_10352,96_0_10345,97_0_10345,98_0_10264,99_0_10330
geneSPN23F_RS08310,gene-SPN23F_RS08310,gene-SPN23F_RS08310,0_0_3904,1_0_3895,2_0_3902,3_0_3905,4_0_3905,5_0_3939,6_0_3924,7_0_3908,8_0_3910,9_0_3902,10_0_3905,11_0_3914,12_0_3916,13_0_3891,14_0_3907,15_0_3908,16_0_3912,17_0_3915,18_0_3919,19_0_3907,20_0_3914,21_0_3905,22_0_3915,23_0_3906,24_0_3922,25_0_3895,26_0_3886,27_0_3907,28_0_3888,29_0_3892,30_0_3889,31_0_3905,32_0_3891,33_0_3919,34_0_3894,35_0_3926,36_0_3940,37_0_3942,38_0_3949,39_0_3941,40_0_3941,41_0_3941,42_0_3931,43_0_3957,44_0_3910,45_0_3951,46_0_3953,47_0_3928,48_0_3919,49_0_3924,50_0_3916,51_0_3916,52_0_3911,53_0_3917,54_0_3921,55_0_3904,56_0_3932,57_0_3928,58_0_3916,59_0_3926,60_0_3909,61_0_3898,62_0_3899,63_0_3899,64_0_3900,65_0_3926,66_0_3889,67_0_3928,68_0_3928,69_0_3932,70_0_3928,71_0_3930,72_0_3906,73_0_3898,74_0_3901,75_0_3904,76_0_3890,77_0_3905,78_0_3894,79_0_3880,80_0_3880,81_0_3898,82_0_3896,83_0_3889,84_0_3895,85_0_3896,86_0_3932,87_0_3902,88_0_3917,89_0_3879,90_0_3909,91_0_3895,92_0_3894,93_0_3889,94_0_3889,95_0_3904,96_0_3898,97_0_3899,98_0_3864,99_0_3908
geneSPN23F_RS07135,gene-SPN23F_RS07135,gene-SPN23F_RS07135,0_0_1542,1_0_1532,2_0_1540,3_0_1540,4_0_1539,5_0_1546,6_0_1538,7_0_1531,8_0_1540,9_0_1528,10_0_1535,11_0_1537,12_0_1545,13_0_1535,14_0_1533,15_0_1534,16_0_1543,17_0_1540,18_0_1541,19_0_1542,20_0_1541,21_0_1533,22_0_1541,23_0_1533,24_0_1542,25_0_1528,26_0_1524,27_0_1527,28_0_1525,29_0_1528,30_0_1529,31_0_1537,32_0_1537,33_0_1541,34_0_1535,35_0_1545,36_0_1545,37_0_1543,38_0_1547,39_0_1552,40_0_1553,41_0_1557,42_0_1548,43_0_1555,44_0_1537,45_0_1552,46_0_1552,47_0_1538,48_0_1538,49_0_1538,50_0_1538,51_0_1535,52_0_1542,53_0_1540,54_0_1543,55_0_1540,56_0_1544,57_0_1539,58_0_1537,59_0_1538,60_0_1529,61_0_1531,62_0_1534,63_0_1534,64_0_1532,65_0_1546,66_0_1533,67_0_1546,68_0_1546,69_0_1543,70_0_1550,71_0_1549,72_0_1535,73_0_1532,74_0_1533,75_0_1531,76_0_1530,77_0_1540,78_0_1534,79_0_1528,80_0_1529,81_0_1532,82_0_1531,83_0_1531,84_0_1528,85_0_1528,86_0_1552,87_0_1533,88_0_1540,89_0_1534,90_0_1543,91_0_1537,92_0_1531,93_0_1527,94_0_1527,95_0_1536,96_0_1533,97_0_1533,98_0_1519,99_0_1534
geneSPN23F_RS03145,gene-SPN23F_RS03145,gene-SPN23F_RS03145,0_0_5359,1_0_5358,2_0_5362,3_0_5364,4_0_5364,5_0_5409,6_0_5383,7_0_5362,8_0_5371,9_0_5352,10_0_5360,11_0_5372,12_0_5381,13_0_5353,14_0_5374,15_0_5376,16_0_5387,17_0_5378,18_0_5385,19_0_5373,20_0_5371,21_0_5364,22_0_5370,23_0_5365,24_0_5389,25_0_5351,26_0_5346,27_0_5366,28_0_5344,29_0_5345,30_0_5345,31_0_5363,32_0_5347,33_0_5374,34_0_5352,35_0_5395,36_0_5412,37_0_5410,38_0_5417,39_0_5413,40_0_5411,41_0_5407,42_0_5401,43_0_5428,44_0_5367,45_0_5422,46_0_5423,47_0_5394,48_0_5384,49_0_5389,50_0_5379,51_0_5377,52_0_5384,53_0_5378,54_0_5397,55_0_5352,56_0_5405,57_0_5402,58_0_5367,59_0_5379,60_0_5353,61_0_5342,62_0_5344,63_0_5343,64_0_5349,65_0_5382,66_0_5343,67_0_5385,68_0_5385,69_0_5393,70_0_5390,71_0_5389,72_0_5367,73_0_5356,74_0_5358,75_0_5357,76_0_5348,77_0_5362,78_0_5350,79_0_5334,80_0_5336,81_0_5355,82_0_5348,83_0_5341,84_0_5349,85_0_5350,86_0_5394,87_0_5363,88_0_5377,89_0_5335,90_0_5373,91_0_5355,92_0_5349,93_0_5346,94_0_5346,95_0_5360,96_0_5354,97_0_5355,98_0_5309,99_0_5364
geneSPN23F_RS05015,gene-SPN23F_RS05015,gene-SPN23F_RS05015,0_0_1958,1_0_1948,2_0_1957,3_0_1955,4_0_1954,5_0_1968,6_0_1955,7_0_1949,8_0_1960,9_0_1946,10_0_1947,11_0_1954,12_0_1964,13_0_1950,14_0_1951,15_0_1950,16_0_1963,17_0_1960,18_0_1955,19_0_1958,20_0_1954,21_0_1947,22_0_1957,23_0_1947,24_0_1958,25_0_1940,26_0_1942,27_0_1943,28_0_1941,29_0_1942,30_0_1945,31_0_1952,32_0_1951,33_0_1956,34_0_1951,35_0_1957,36_0_1958,37_0_1959,38_0_1967,39_0_1966,40_0_1966,41_0_1973,42_0_1960,43_0_1977,44_0_1950,45_0_1970,46_0_1970,47_0_1952,48_0_1956,49_0_1958,50_0_1955,51_0_1953,52_0_1954,53_0_1952,54_0_1958,55_0_1955,56_0_1962,57_0_1956,58_0_1967,59_0_1968,60_0_1955,61_0_1952,62_0_1956,63_0_1956,64_0_1952,65_0_1972,66_0_1945,67_0_1972,68_0_1972,69_0_1969,70_0_1976,71_0_1973,72_0_1954,73_0_1951,74_0_1951,75_0_1951,76_0_1951,77_0_1956,78_0_1955,79_0_1945,80_0_1945,81_0_1950,82_0_1949,83_0_1949,84_0_1945,85_0_1945,86_0_1969,87_0_1957,88_0_1961,89_0_1947,90_0_1963,91_0_1954,92_0_1949,93_0_1945,94_0_1945,95_0_1957,96_0_1954,97_0_1954,98_0_1937,99_0_1951
geneSPN23F_RS07175,gene-SPN23F_RS07175,gene-SPN23F_RS07175,0_0_8290,1_0_8280,2_0_8281,3_0_8289,4_0_8288,5_0_8349,6_0_8307,7_0_8281,8_0_8298,9_0_8269,10_0_8278,11_0_8309,12_0_8306,13_0_8259,14_0_8290,15_0_8296,16_0_8312,17_0_8307,18_0_8312,19_0_8297,20_0_8299,21_0_8281,22_0_8306,23_0_8281,24_0_8331,25_0_8295,26_0_8273,27_0_8295,28_0_8282,29_0_8274,30_0_8282,31_0_8299,32_0_8299,33_0_8312,34_0_8295,35_0_8341,36_0_8389,37_0_8376,38_0_8380,39_0_8374,40_0_8372,41_0_8377,42_0_8357,43_0_8397,44_0_8301,45_0_8385,46_0_8387,47_0_8351,48_0_8324,49_0_8335,50_0_8335,51_0_8322,52_0_8328,53_0_8322,54_0_8349,55_0_8269,56_0_8376,57_0_8365,58_0_8322,59_0_8344,60_0_8307,61_0_8298,62_0_8298,63_0_8297,64_0_8288,65_0_8329,66_0_8257,67_0_8342,68_0_8341,69_0_8343,70_0_8340,71_0_8341,72_0_8327,73_0_8315,74_0_8318,75_0_8323,76_0_8296,77_0_8292,78_0_8296,79_0_8290,80_0_8281,81_0_8312,82_0_8296,83_0_8301,84_0_8305,85_0_8306,86_0_8358,87_0_8334,88_0_8313,89_0_8280,90_0_8323,91_0_8312,92_0_8306,93_0_8309,94_0_8310,95_0_8322,96_0_8313,97_0_8313,98_0_8235,99_0_8294
geneSPN23F_RS03790,gene-SPN23F_RS03790,gene-SPN23F_RS03790,0_0_1529,1_0_1519,2_0_1527,3_0_1527,4_0_1526,5_0_1534,6_0_1526,7_0_1518,8_0_1527,9_0_1516,10_0_1522,11_0_1524,12_0_1532,13_0_1522,14_0_1520,15_0_1522,16_0_1530,17_0_1527,18_0_1528,19_0_1529,20_0_1528,21_0_1521,22_0_1528,23_0_1521,24_0_1529,25_0_1516,26_0_1513,27_0_1515,28_0_1513,29_0_1516,30_0_1518,31_0_1525,32_0_1525,33_0_1529,34_0_1523,35_0_1533,36_0_1533,37_0_1531,38_0_1536,39_0_1540,40_0_1541,41_0_1545,42_0_1536,43_0_1543,44_0_1524,45_0_1540,46_0_1540,47_0_1526,48_0_1526,49_0_1527,50_0_1526,51_0_1523,52_0_1531,53_0_1528,54_0_1531,55_0_1527,56_0_1532,57_0_1527,58_0_1524,59_0_1526,60_0_1517,61_0_1518,62_0_1521,63_0_1521,64_0_1519,65_0_1533,66_0_1520,67_0_1534,68_0_1534,69_0_1530,70_0_1538,71_0_1536,72_0_1522,73_0_1519,74_0_1520,75_0_1518,76_0_1517,77_0_1528,78_0_1521,79_0_1516,80_0_1516,81_0_1519,82_0_1518,83_0_1518,84_0_1515,85_0_1515,86_0_1539,87_0_1520,88_0_1528,89_0_1521,90_0_1530,91_0_1524,92_0_1518,93_0_1515,94_0_1515,95_0_1524,96_0_1520,97_0_1520,98_0_1507,99_0_1522
geneSPN23F_RS03050,gene-SPN23F_RS03050,gene-SPN23F_RS03050,0_0_669,1_0_669,2_0_675,3_0_677,4_0_676,5_0_676,6_0_672,7_0_669,8_0_672,9_0_671,10_0_672,11_0_669,12_0_673,13_0_670,14_0_670,15_0_672,16_0_672,17_0_671,18_0_670,19_0_671,20_0_672,21_0_669,22_0_670,23_0_669,24_0_671,25_0_670,26_0_668,27_0_671,28_0_669,29_0_671,30_0_667,31_0_671,32_0_672,33_0_670,34_0_674,35_0_672,36_0_674,37_0_674,38_0_677,39_0_677,40_0_679,41_0_682,42_0_676,43_0_678,44_0_668,45_0_676,46_0_676,47_0_676,48_0_672,49_0_674,50_0_670,51_0_673,52_0_673,53_0_672,54_0_677,55_0_671,56_0_672,57_0_672,58_0_674,59_0_674,60_0_673,61_0_668,62_0_668,63_0_669,64_0_674,65_0_675,66_0_671,67_0_676,68_0_676,69_0_676,70_0_678,71_0_678,72_0_676,73_0_673,74_refound_-3211,75_0_673,76_0_670,77_0_672,78_0_675,79_0_671,80_0_674,81_0_673,82_0_673,83_0_674,84_0_669,85_0_669,86_0_679,87_0_673,88_0_671,89_0_672,90_0_673,91_0_673,92_0_672,93_0_669,94_0_669,95_0_674,96_0_671,97_0_671,98_0_664,99_0_668
geneSPN23F_RS05020,gene-SPN23F_RS05020,gene-SPN23F_RS05020,0_0_7168,1_0_7167,2_0_7168,3_0_7171,4_0_7171,5_0_7224,6_0_7190,7_0_7175,8_0_7183,9_0_7159,10_0_7161,11_0_7187,12_0_7186,13_0_7147,14_0_7179,15_0_7181,16_0_7195,17_0_7185,18_0_7187,19_0_7176,20_0_7177,21_0_7163,22_0_7184,23_0_7164,24_0_7205,25_0_7163,26_0_7151,27_0_7174,28_0_7156,29_0_7151,30_0_7156,31_0_7175,32_0_7169,33_0_7192,34_0_7166,35_0_7213,36_0_7254,37_0_7241,38_0_7250,39_0_7242,40_0_7240,41_0_7246,42_0_7229,43_0_7259,44_0_7177,45_0_7252,46_0_7254,47_0_7214,48_0_7199,49_0_7206,50_0_7204,51_0_7192,52_0_7211,53_0_7192,54_0_7218,55_0_7152,56_0_7238,57_0_7228,58_0_7187,59_0_7204,60_0_7187,61_0_7169,62_0_7164,63_0_7163,64_0_7169,65_0_7208,66_0_7142,67_0_7208,68_0_7208,69_0_7217,70_0_7212,71_0_7215,72_0_7194,73_0_7180,74_0_7186,75_0_7187,76_0_7165,77_0_7170,78_0_7165,79_0_7159,80_0_7148,81_0_7173,82_0_7168,83_0_7168,84_0_7166,85_0_7168,86_0_7221,87_0_7190,88_0_7189,89_0_7148,90_0_7189,91_0_7175,92_0_7170,93_0_7171,94_0_7171,95_0_7185,96_0_7176,97_0_7177,98_0_7120,99_0_7183
geneSPN23F_RS04425,gene-SPN23F_RS04425,gene-SPN23F_RS04425,0_0_8417,1_0_8406,2_0_8407,3_0_8417,4_0_8416,5_0_8477,6_0_8434,7_0_8407,8_0_8427,9_0_8396,10_0_8405,11_0_8433,12_0_8431,13_0_8386,14_0_8414,15_0_8423,16_0_8437,17_0_8436,18_0_8438,19_0_8423,20_0_8426,21_0_8409,22_0_8430,23_0_8409,24_0_8456,25_0_8419,26_0_8397,27_0_8421,28_0_8405,29_0_8398,30_0_8406,31_0_8425,32_0_8426,33_0_8437,34_0_8420,35_0_8469,36_0_8515,37_0_8503,38_0_8508,39_0_8499,40_0_8497,41_0_8504,42_0_8482,43_0_8524,44_0_8428,45_0_8509,46_0_8511,47_0_8477,48_0_8451,49_0_8458,50_0_8462,51_0_8446,52_0_8453,53_0_8448,54_0_8478,55_0_8393,56_0_8502,57_0_8493,58_0_8448,59_0_8469,60_0_8434,61_0_8424,62_0_8423,63_0_8422,64_0_8413,65_0_8455,66_0_8380,67_0_8466,68_0_8465,69_0_8470,70_0_8466,71_0_8466,72_0_8454,73_0_8441,74_0_8445,75_0_8449,76_0_8422,77_0_8418,78_0_8422,79_0_8414,80_0_8408,81_0_8438,82_0_8423,83_0_8427,84_0_8431,85_0_8432,86_0_8484,87_0_8460,88_0_8439,89_0_8403,90_0_8449,91_0_8434,92_0_8430,93_0_8433,94_0_8434,95_0_8446,96_0_8437,97_0_8437,98_0_8358,99_0_8419
geneSPN23F_RS05980,gene-SPN23F_RS05980,gene-SPN23F_RS05980,0_0_10403,1_0_10391,2_0_10395,3_0_10396,4_0_10395,5_0_10460,6_0_10420,7_0_10399,8_0_10419,9_0_10382,10_0_10392,11_0_10427,12_0_10416,13_0_10368,14_0_10403,15_0_10421,16_0_10433,17_0_10419,18_0_10437,19_0_10424,20_0_10419,21_0_10403,22_0_10430,23_0_10403,24_0_10445,25_0_10401,26_0_10366,27_0_10413,28_0_10382,29_0_10372,30_0_10390,31_0_10400,32_0_10406,33_0_10439,34_0_10401,35_0_10462,36_0_10511,37_0_10506,38_0_10506,39_0_10492,40_0_10494,41_0_10509,42_0_10478,43_0_10536,44_0_10423,45_0_10513,46_0_10515,47_0_10469,48_0_10436,49_0_10439,50_0_10449,51_0_10433,52_0_10437,53_0_10441,54_0_10466,55_0_10377,56_0_10496,57_0_10476,58_0_10450,59_0_10467,60_0_10421,61_0_10418,62_0_10421,63_0_10420,64_0_10398,65_0_10457,66_0_10364,67_0_10472,68_0_10471,69_0_10482,70_0_10470,71_0_10475,72_0_10444,73_0_10428,74_0_10438,75_0_10440,76_0_10406,77_0_10410,78_0_10410,79_0_10407,80_0_10393,81_0_10432,82_0_10411,83_0_10418,84_0_10416,85_0_10417,86_0_10484,87_0_10455,88_0_10425,89_0_10388,90_0_10439,91_0_10426,92_0_10407,93_0_10420,94_0_10421,95_0_10429,96_0_10421,97_0_10421,98_0_10340,99_0_10405
geneSPN23F_RS04070,gene-SPN23F_RS04070,gene-SPN23F_RS04070,0_0_2756,1_0_2750,2_0_2751,3_0_2757,4_0_2757,5_0_2776,6_0_2764,7_0_2753,8_0_2760,9_0_2746,10_0_2754,11_0_2755,12_0_2765,13_0_2749,14_0_2759,15_0_2755,16_0_2766,17_0_2766,18_0_2762,19_0_2758,20_0_2758,21_0_2754,22_0_2756,23_0_2754,24_0_2762,25_0_2737,26_0_2742,27_0_2750,28_0_2739,29_0_2741,30_0_2740,31_0_2750,32_0_2742,33_0_2758,34_0_2746,35_0_2760,36_0_2765,37_0_2765,38_0_2774,39_0_2771,40_0_2770,41_0_2779,42_0_2765,43_0_2787,44_0_2751,45_0_2777,46_0_2777,47_0_2761,48_0_2753,49_0_2761,50_0_2757,51_0_2757,52_0_2758,53_0_2759,54_0_2761,55_0_2755,56_0_2770,57_0_2762,58_0_2771,59_0_2777,60_0_2758,61_0_2755,62_0_2757,63_0_2757,64_0_2757,65_0_2782,66_0_2741,67_0_2782,68_0_2782,69_0_2784,70_0_2783,71_0_2778,72_0_2762,73_0_2757,74_0_2758,75_0_2760,76_0_2753,77_0_2758,78_0_2756,79_0_2746,80_0_2747,81_0_2753,82_0_2756,83_0_2753,84_0_2753,85_0_2753,86_0_2775,87_0_2756,88_0_2766,89_0_2745,90_0_2762,91_0_2758,92_0_2749,93_0_2749,94_0_2749,95_0_2759,96_0_2755,97_0_2755,98_0_2729,99_0_2753
geneSPN23F_RS08755,gene-SPN23F_RS08755,gene-SPN23F_RS08755,0_0_10900,1_0_10889,2_0_10892,3_0_10893,4_0_10892,5_0_10959,6_0_10917,7_0_10897,8_0_10915,9_0_10878,10_0_10885,11_0_10922,12_0_10917,13_0_10866,14_0_10899,15_0_10919,16_0_10926,17_0_10913,18_0_10933,19_0_10924,20_0_10917,21_0_10904,22_0_10925,23_0_10904,24_0_10942,25_0_10893,26_0_10866,27_0_10914,28_0_10878,29_0_10866,30_0_10882,31_0_10894,32_0_10901,33_0_10937,34_0_10894,35_0_10954,36_0_11009,37_0_11000,38_0_11004,39_0_10987,40_0_10989,41_0_11007,42_0_10976,43_0_11034,44_0_10916,45_0_11012,46_0_11014,47_0_10965,48_0_10932,49_0_10935,50_0_10946,51_0_10932,52_0_10936,53_0_10942,54_0_10960,55_0_10872,56_0_10990,57_0_10971,58_0_10954,59_0_10973,60_0_10927,61_0_10920,62_0_10920,63_0_10919,64_0_10901,65_0_10956,66_0_10861,67_0_10976,68_0_10975,69_0_10981,70_0_10972,71_0_10981,72_0_10952,73_0_10933,74_0_10943,75_0_10944,76_0_10907,77_0_10908,78_0_10917,79_0_10917,80_0_10901,81_0_10936,82_0_10918,83_0_10924,84_0_10922,85_0_10923,86_0_10992,87_0_10961,88_0_10922,89_0_10892,90_0_10943,91_0_10930,92_0_10909,93_0_10921,94_0_10922,95_0_10935,96_0_10926,97_0_10926,98_0_10836,99_0_10898
geneSPN23F_RS07190,gene-SPN23F_RS07190,gene-SPN23F_RS07190,0_0_5672,1_0_5675,2_0_5675,3_0_5677,4_0_5677,5_0_5723,6_0_5696,7_0_5675,8_0_5685,9_0_5665,10_0_5671,11_0_5686,12_0_5693,13_0_5664,14_0_5688,15_0_5692,16_0_5700,17_0_5693,18_0_5697,19_0_5686,20_0_5686,21_0_5676,22_0_5685,23_0_5677,24_0_5705,25_0_5663,26_0_5658,27_0_5678,28_0_5657,29_0_5657,30_0_5658,31_0_5674,32_0_5662,33_0_5687,34_0_5665,35_0_5706,36_0_5726,37_0_5723,38_0_5731,39_0_5727,40_0_5725,41_0_5722,42_0_5715,43_0_5743,44_0_5681,45_0_5736,46_0_5737,47_0_5704,48_0_5694,49_0_5703,50_0_5690,51_0_5688,52_0_5694,53_0_5687,54_0_5706,55_0_5665,56_0_5718,57_0_5713,58_0_5686,59_0_5697,60_0_5673,61_0_5658,62_0_5658,63_0_5657,64_0_5663,65_0_5699,66_0_5657,67_0_5702,68_0_5702,69_0_5710,70_0_5707,71_0_5705,72_0_5682,73_0_5668,74_0_5672,75_0_5669,76_0_5660,77_0_5679,78_0_5663,79_0_5648,80_0_5650,81_0_5669,82_0_5661,83_0_5656,84_0_5661,85_0_5662,86_0_5709,87_0_5678,88_0_5694,89_0_5647,90_0_5687,91_0_5667,92_0_5662,93_0_5661,94_0_5661,95_0_5675,96_0_5668,97_0_5669,98_0_5622,99_0_5682
geneSPN23F_RS03210,gene-SPN23F_RS03210,gene-SPN23F_RS03210,0_0_736,1_0_734,2_0_740,3_0_742,4_0_741,5_0_741,6_0_737,7_0_733,8_0_737,9_0_735,10_0_736,11_0_736,12_0_738,13_0_735,14_0_733,15_0_736,16_0_738,17_0_736,18_0_736,19_0_736,20_0_738,21_0_736,22_0_737,23_0_736,24_0_735,25_0_737,26_0_733,27_0_736,28_0_735,29_0_737,30_0_732,31_0_737,32_0_738,33_0_738,34_0_739,35_0_738,36_0_739,37_0_738,38_0_742,39_0_742,40_0_744,41_0_747,42_0_740,43_0_743,44_0_735,45_0_740,46_0_740,47_0_741,48_0_737,49_0_738,50_0_735,51_0_737,52_0_739,53_0_736,54_0_743,55_0_736,56_0_739,57_0_738,58_0_738,59_0_739,60_0_737,61_0_733,62_0_733,63_0_734,64_0_737,65_0_740,66_0_736,67_0_741,68_0_741,69_0_741,70_0_743,71_0_743,72_0_739,73_0_736,74_0_735,75_0_736,76_0_733,77_0_737,78_0_738,79_0_734,80_0_737,81_0_736,82_0_736,83_0_738,84_0_732,85_0_732,86_0_742,87_0_736,88_0_736,89_0_736,90_0_738,91_0_736,92_0_735,93_0_732,94_0_732,95_0_738,96_0_734,97_0_734,98_0_729,99_0_732
geneSPN23F_RS11660,gene-SPN23F_RS11660,gene-SPN23F_RS11660,0_0_6326,1_0_6334,2_0_6332,3_0_6335,4_0_6336,5_0_6384,6_0_6355,7_0_6335,8_0_6343,9_0_6322,10_0_6326,11_0_6346,12_0_6346,13_0_6316,14_0_6344,15_0_6347,16_0_6353,17_0_6350,18_0_6353,19_0_6340,20_0_6341,21_0_6330,22_0_6343,23_0_6331,24_0_6365,25_0_6322,26_0_6317,27_0_6339,28_0_6316,29_0_6316,30_0_6321,31_0_6338,32_0_6327,33_0_6348,34_0_6326,35_0_6367,36_0_6396,37_0_6391,38_0_6400,39_0_6395,40_0_6393,41_0_367,42_0_6382,43_0_6412,44_0_6341,45_0_6400,46_0_6401,47_0_6370,48_0_6359,49_0_6366,50_0_6358,51_0_6351,52_0_6363,53_0_6352,54_0_6368,55_0_6321,56_0_6384,57_0_6378,58_0_6353,59_0_6370,60_0_6346,61_0_6327,62_0_6326,63_0_6325,64_0_6325,65_0_6364,66_0_6311,67_0_6369,68_0_6369,69_0_6377,70_0_6373,71_0_6372,72_0_6349,73_0_6337,74_0_6338,75_0_6338,76_0_6322,77_0_6332,78_0_6325,79_0_6311,80_0_6311,81_0_6332,82_0_6325,83_0_6320,84_0_6323,85_0_6324,86_0_6375,87_0_6344,88_0_6347,89_0_6310,90_0_6353,91_0_6333,92_0_6327,93_0_6324,94_0_6324,95_0_6340,96_0_6333,97_0_6334,98_0_6286,99_0_6344
geneSPN23F_RS10880,gene-SPN23F_RS10880,gene-SPN23F_RS10880,0_0_9918,1_0_9909,2_0_9910,3_0_9916,4_0_9915,5_0_9979,6_0_9938,7_0_9916,8_0_9934,9_0_9897,10_0_9910,11_0_9942,12_0_9930,13_0_9884,14_0_9920,15_0_9938,16_0_9950,17_0_9937,18_0_9953,19_0_9941,20_0_9935,21_0_9918,22_0_9945,23_0_9918,24_0_9963,25_0_9919,26_0_9894,27_0_9933,28_0_9906,29_0_9897,30_0_9909,31_0_9923,32_0_9927,33_0_9951,34_0_9924,35_0_9981,36_0_10028,37_0_10020,38_0_10021,39_0_10008,40_0_10007,41_0_10020,42_0_9996,43_0_10046,44_0_9938,45_0_10026,46_0_10028,47_0_9983,48_0_9954,49_0_9955,50_0_9969,51_0_9953,52_0_9956,53_0_9956,54_0_9984,55_0_9897,56_0_10012,57_0_9997,58_0_9959,59_0_9977,60_0_9938,61_0_9932,62_0_9932,63_0_9931,64_0_9915,65_0_9972,66_0_9880,67_0_9986,68_0_9985,69_0_9995,70_0_9985,71_0_9988,72_0_9959,73_0_9942,74_0_9949,75_0_9951,76_0_9922,77_0_9926,78_0_9925,79_0_9923,80_0_9909,81_0_9946,82_0_9926,83_0_9931,84_0_9930,85_0_9931,86_0_9994,87_0_9970,88_0_9942,89_0_9905,90_0_9956,91_0_9941,92_0_9925,93_0_9936,94_0_9937,95_0_9947,96_0_9938,97_0_9938,98_0_9850,99_0_9921
